id,screen/route,file:line,kind,core_path,hebrew_source
he-1767,/psych-diagnostic,src/routes/psych-diagnostic.tsx:30,string,yes,זה מקצוע יציב עם עתיד
he-1768,/psych-diagnostic,src/routes/psych-diagnostic.tsx:32,string,yes,נוסע צועק עליך — מה אתה עושה?
he-1769,/psych-diagnostic,src/routes/psych-diagnostic.tsx:33,string,yes,צועק בחזרה
he-1770,/psych-diagnostic,src/routes/psych-diagnostic.tsx:34,string,yes,מתעלם
he-1771,/psych-diagnostic,src/routes/psych-diagnostic.tsx:35,string,yes,עוצר ומסביר בשקט
he-1772,/psych-diagnostic,src/routes/psych-diagnostic.tsx:36,string,yes,מתנצל ומרגיע
he-1773,/psych-diagnostic,src/routes/psych-diagnostic.tsx:38,string,yes,מצאת תקלה ברכב לפני יציאה — מה אתה עושה?
he-1774,/psych-diagnostic,src/routes/psych-diagnostic.tsx:39,string,yes,יוצא בכל זאת
he-1775,/psych-diagnostic,src/routes/psych-diagnostic.tsx:40,string,yes,מדווח אבל יוצא
he-1776,/psych-diagnostic,src/routes/psych-diagnostic.tsx:41,string,yes,מדווח ומחכה לאישור
he-1777,/psych-diagnostic,src/routes/psych-diagnostic.tsx:42,string,yes,לא יוצא ללא תיקון
he-1778,/psych-diagnostic,src/routes/psych-diagnostic.tsx:44,string,yes,כמה שעות נהיגה ברצף מותר?
he-1779,/psych-diagnostic,src/routes/psych-diagnostic.tsx:45,string,yes,כמה שצריך
he-1780,/psych-diagnostic,src/routes/psych-diagnostic.tsx:46,string,yes,6-8 שעות
he-1781,/psych-diagnostic,src/routes/psych-diagnostic.tsx:47,string,yes,עד 4.5 שעות לפי החוק
he-1782,/psych-diagnostic,src/routes/psych-diagnostic.tsx:48,string,yes,תלוי במצב
he-1783,/psych-diagnostic,src/routes/psych-diagnostic.tsx:50,string,yes,נכשלת במבחן — מה אתה עושה?
he-1784,/psych-diagnostic,src/routes/psych-diagnostic.tsx:51,string,yes,מוותר
he-1785,/psych-diagnostic,src/routes/psych-diagnostic.tsx:52,string,yes,מחכה הרבה זמן
he-1786,/psych-diagnostic,src/routes/psych-diagnostic.tsx:53,string,yes,מנסה שוב אחרי מנוחה
he-1787,/psych-diagnostic,src/routes/psych-diagnostic.tsx:54,string,yes,מבין מה לא עבד ומנסה
he-1788,/psych-diagnostic,src/routes/psych-diagnostic.tsx:56,string,yes,המשפחה תומכת שתהיה נהג אוטובוס?
he-1789,/psych-diagnostic,src/routes/psych-diagnostic.tsx:57,string,yes,"לא, נגד"
he-1790,/psych-diagnostic,src/routes/psych-diagnostic.tsx:58,string,yes,לא בטוח
he-1791,/psych-diagnostic,src/routes/psych-diagnostic.tsx:59,string,yes,"כן, עם חששות"
he-1792,/psych-diagnostic,src/routes/psych-diagnostic.tsx:60,string,yes,"כן, לגמרי"
he-1793,/psych-diagnostic,src/routes/psych-diagnostic.tsx:62,string,yes,לא הבנת הוראה בעברית — מה אתה עושה?
he-1794,/psych-diagnostic,src/routes/psych-diagnostic.tsx:63,string,yes,מעמיד פנים שהבנת
he-1795,/psych-diagnostic,src/routes/psych-diagnostic.tsx:64,string,yes,עושה מה שנראה נכון
he-1796,/psych-diagnostic,src/routes/psych-diagnostic.tsx:65,string,yes,שואל חבר אחר כך
he-1797,/psych-diagnostic,src/routes/psych-diagnostic.tsx:66,string,yes,מבקש הסבר מיד
he-1798,/psych-diagnostic,src/routes/psych-diagnostic.tsx:68,string,yes,כמה שעות בשבוע מוכן ללמוד תיאוריה?
he-1799,/psych-diagnostic,src/routes/psych-diagnostic.tsx:69,string,yes,שעה-שעתיים
he-1800,/psych-diagnostic,src/routes/psych-diagnostic.tsx:70,string,yes,3-4 שעות
he-1801,/psych-diagnostic,src/routes/psych-diagnostic.tsx:71,string,yes,5-7 שעות
he-1802,/psych-diagnostic,src/routes/psych-diagnostic.tsx:72,string,yes,כמה שצריך
he-1803,/psych-diagnostic,src/routes/psych-diagnostic.tsx:74,string,yes,מה השכר שאתה מצפה?
he-1804,/psych-diagnostic,src/routes/psych-diagnostic.tsx:75,string,yes,"מעל 15,000 ₪ מיד"
he-1805,/psych-diagnostic,src/routes/psych-diagnostic.tsx:78,string,yes,מוכן להתחיל בפחות ולצמוח
he-1806,/psych-diagnostic,src/routes/psych-diagnostic.tsx:80,string,yes,תאר את עצמך כנהג:
he-1807,/psych-diagnostic,src/routes/psych-diagnostic.tsx:81,string,yes,מהיר ויעיל
he-1808,/psych-diagnostic,src/routes/psych-diagnostic.tsx:82,string,yes,סבלני ומכבד
he-1809,/psych-diagnostic,src/routes/psych-diagnostic.tsx:83,string,yes,מקצועי ובטיחותי
he-1810,/psych-diagnostic,src/routes/psych-diagnostic.tsx:84,string,yes,אדיב ושירותי
he-1811,/psych-diagnostic,src/routes/psych-diagnostic.tsx:90,string,yes,אתה נוסע עם 40 נוסעים — שמעת צליל מוזר מהמנוע. מה אתה עושה?
he-1812,/psych-diagnostic,src/routes/psych-diagnostic.tsx:92,string,yes,ממשיך — כנראה לא חמור
he-1813,/psych-diagnostic,src/routes/psych-diagnostic.tsx:93,string,yes,מאט ומגיע לתחנה הבאה
he-1814,/psych-diagnostic,src/routes/psych-diagnostic.tsx:94,string,yes,עוצר בצד בבטחה ומדווח
he-1815,/psych-diagnostic,src/routes/psych-diagnostic.tsx:95,string,yes,מתקשר למנהל תוך כדי נסיעה
he-1816,/psych-diagnostic,src/routes/psych-diagnostic.tsx:101,string,yes,אם לא עברת מבחן — מה תגיד למשפחה?
he-1817,/psych-diagnostic,src/routes/psych-diagnostic.tsx:102,string,yes,אסתיר
he-1818,/psych-diagnostic,src/routes/psych-diagnostic.tsx:102,string,yes,אגיד שדחיתי
he-1819,/psych-diagnostic,src/routes/psych-diagnostic.tsx:102,string,yes,אגיד האמת ואנסה שוב
he-1820,/psych-diagnostic,src/routes/psych-diagnostic.tsx:104,string,yes,פחדת פעם מכישלון ועשית בכל זאת — ספר
he-1821,/psych-diagnostic,src/routes/psych-diagnostic.tsx:105,string,yes,לא קרה
he-1822,/psych-diagnostic,src/routes/psych-diagnostic.tsx:105,string,yes,רק אם הייתי חייב
he-1823,/psych-diagnostic,src/routes/psych-diagnostic.tsx:105,string,yes,"כן, תמיד אנסה"
he-1824,/psych-diagnostic,src/routes/psych-diagnostic.tsx:107,string,yes,אדם שאתה מכבד — מה הוא היה אומר על המקצוע הזה?
he-1825,/psych-diagnostic,src/routes/psych-diagnostic.tsx:108,string,yes,לא בטוח
he-1826,/psych-diagnostic,src/routes/psych-diagnostic.tsx:108,string,yes,היה מסכים
he-1827,/psych-diagnostic,src/routes/psych-diagnostic.tsx:108,string,yes,היה גאה
he-1828,/psych-diagnostic,src/routes/psych-diagnostic.tsx:112,string,yes,מה עשית מקצועית לפני שהגעת לישראל?
he-1829,/psych-diagnostic,src/routes/psych-diagnostic.tsx:113,string,yes,לא רלוונטי
he-1830,/psych-diagnostic,src/routes/psych-diagnostic.tsx:113,string,yes,עבדתי בתחום שונה
he-1831,/psych-diagnostic,src/routes/psych-diagnostic.tsx:113,string,yes,יש לי ניסיון תחבורה
he-1832,/psych-diagnostic,src/routes/psych-diagnostic.tsx:115,string,yes,מנהל ישראלי ביקש משהו שנראה לך לא נכון — מה תעשה?
he-1833,/psych-diagnostic,src/routes/psych-diagnostic.tsx:116,string,yes,אתעלם
he-1834,/psych-diagnostic,src/routes/psych-diagnostic.tsx:116,string,yes,אעשה אבל אתלונן
he-1835,/psych-diagnostic,src/routes/psych-diagnostic.tsx:116,string,yes,אשאל לפני שאעשה
he-1836,/psych-diagnostic,src/routes/psych-diagnostic.tsx:118,string,yes,בעוד 3 שנים — איפה אתה רוצה להיות?
he-1837,/psych-diagnostic,src/routes/psych-diagnostic.tsx:119,string,yes,לא יודע
he-1838,/psych-diagnostic,src/routes/psych-diagnostic.tsx:119,string,yes,אותו מקום
he-1839,/psych-diagnostic,src/routes/psych-diagnostic.tsx:119,string,yes,נהג מנוסה / מדריך
he-1840,/psych-diagnostic,src/routes/psych-diagnostic.tsx:123,string,yes,למה בחרת לעלות לישראל?
he-1841,/psych-diagnostic,src/routes/psych-diagnostic.tsx:124,string,yes,הגעתי עם המשפחה
he-1842,/psych-diagnostic,src/routes/psych-diagnostic.tsx:124,string,yes,חיפשתי עבודה
he-1843,/psych-diagnostic,src/routes/psych-diagnostic.tsx:124,string,yes,זה החלום שלי מאז ילדות
he-1844,/psych-diagnostic,src/routes/psych-diagnostic.tsx:126,string,yes,מוכן לנסוע כל יום לעיר אחרת?
he-1845,/psych-diagnostic,src/routes/psych-diagnostic.tsx:127,string,yes,לא
he-1846,/psych-diagnostic,src/routes/psych-diagnostic.tsx:127,string,yes,רק קרוב לבית
he-1847,/psych-diagnostic,src/routes/psych-diagnostic.tsx:127,string,yes,"כן, בלי בעיה"
he-1848,/psych-diagnostic,src/routes/psych-diagnostic.tsx:129,string,yes,ספר על עבודה קשה שעשית בחיים
he-1849,/psych-diagnostic,src/routes/psych-diagnostic.tsx:130,string,yes,לא עשיתי
he-1850,/psych-diagnostic,src/routes/psych-diagnostic.tsx:130,string,yes,עבדתי קשה כשהייתי חייב
he-1851,/psych-diagnostic,src/routes/psych-diagnostic.tsx:130,string,yes,תמיד עבדתי קשה
he-1852,/psych-diagnostic,src/routes/psych-diagnostic.tsx:136,string,yes,🇪🇹 אמהרית
he-1853,/psych-diagnostic,src/routes/psych-diagnostic.tsx:137,string,yes,🇷🇺 רוסית
he-1854,/psych-diagnostic,src/routes/psych-diagnostic.tsx:138,string,yes,✡️ קוקי (בני מנשה)
he-1855,/psych-diagnostic,src/routes/psych-diagnostic.tsx:163,string,yes,מומלץ מאוד להמשך תהליך
he-1856,/psych-diagnostic,src/routes/psych-diagnostic.tsx:164,string,yes,מומלץ ראיון נוסף
he-1857,/psych-diagnostic,src/routes/psych-diagnostic.tsx:165,string,yes,לא מומלץ כרגע
he-1858,/psych-diagnostic,src/routes/psych-diagnostic.tsx:198,string,yes,צריך להיות מחובר כדי לשמור תוצאה
he-1859,/psych-diagnostic,src/routes/psych-diagnostic.tsx:227,string,yes,שמירה נכשלה:
he-1860,/psych-diagnostic,src/routes/psych-diagnostic.tsx:229,template,yes,ציון: ${score} — ${rec.label}
he-1861,/psych-diagnostic,src/routes/psych-diagnostic.tsx:244,jsx_text,yes,אבחון פסיכולוגי-תעסוקתי
he-1862,/psych-diagnostic,src/routes/psych-diagnostic.tsx:245,jsx_text,yes,יש להתחבר כדי לבצע ולשמור את האבחון.
he-1863,/psych-diagnostic,src/routes/psych-diagnostic.tsx:246,jsx_text,yes,התחבר
he-1864,/psych-diagnostic,src/routes/psych-diagnostic.tsx:258,jsx_text,yes,ציון BEQA פסיכולוגי
he-1865,/psych-diagnostic,src/routes/psych-diagnostic.tsx:260,jsx_text,yes,מועמד
he-1866,/psych-diagnostic,src/routes/psych-diagnostic.tsx:264,jsx_text,yes,פילוח קטגוריות (1–4):
he-1867,/psych-diagnostic,src/routes/psych-diagnostic.tsx:266,string,yes,מוטיבציה (25%)
he-1868,/psych-diagnostic,src/routes/psych-diagnostic.tsx:267,string,yes,שליטה עצמית (25%)
he-1869,/psych-diagnostic,src/routes/psych-diagnostic.tsx:268,string,yes,בטיחות ואחריות (20%)
he-1870,/psych-diagnostic,src/routes/psych-diagnostic.tsx:269,string,yes,תקשורת (15%)
he-1871,/psych-diagnostic,src/routes/psych-diagnostic.tsx:270,string,yes,יציבות ותמיכה (15%)
he-1872,/psych-diagnostic,src/routes/psych-diagnostic.tsx:278,jsx_text,yes,בצע אבחון נוסף
he-1873,/psych-diagnostic,src/routes/psych-diagnostic.tsx:279,jsx_text,yes,חזרה לדשבורד
he-1874,/psych-diagnostic,src/routes/psych-diagnostic.tsx:292,jsx_text,yes,אבחון פסיכולוגי-תעסוקתי
he-1875,/psych-diagnostic,src/routes/psych-diagnostic.tsx:293,jsx_text,yes,לפני שמתחילים — בחר את הקהילה שלך:
he-1876,/psych-diagnostic,src/routes/psych-diagnostic.tsx:309,jsx_text,yes,14 שאלות · ~5 דקות · התוצאה נשמרת בפרופיל שלך
he-1877,/psych-diagnostic,src/routes/psych-diagnostic.tsx:321,jsx_text,yes,שאלה
he-1878,/psych-diagnostic,src/routes/psych-diagnostic.tsx:321,jsx_text,yes,מתוך
he-1879,/psych-diagnostic,src/routes/psych-diagnostic.tsx:358,jsx_text,yes,← שאלה קודמת
he-1880,/quiz,src/routes/quiz.tsx:68,jsx_text,yes,טוען…
he-1881,/quiz,src/routes/quiz.tsx:76,jsx_text,yes,אין מבחן זמין
he-1882,/quiz,src/routes/quiz.tsx:77,jsx_text,yes,המרצה טרם פרסם מבחן. חזור מאוחר יותר.
he-1883,/quiz,src/routes/quiz.tsx:78,jsx_text,yes,חזור לדשבורד
he-1884,/quiz,src/routes/quiz.tsx:122,jsx_text,yes,שוב
he-1885,/quiz,src/routes/quiz.tsx:167,string,yes,סיום
he-1886,/quiz,src/routes/quiz.tsx:167,string,yes,הבא →
he-1887,/reset-password,src/routes/reset-password.tsx:41,string,yes,הסיסמה חייבת להיות באורך 6 תווים לפחות
he-1888,/reset-password,src/routes/reset-password.tsx:42,string,yes,הסיסמאות אינן תואמות
he-1889,/reset-password,src/routes/reset-password.tsx:55,jsx_text,yes,איפוס סיסמה
he-1890,/reset-password,src/routes/reset-password.tsx:56,jsx_text,yes,בחר/י סיסמה חדשה לחשבון שלך.
he-1891,/reset-password,src/routes/reset-password.tsx:59,jsx_text,yes,טוען…
he-1892,/reset-password,src/routes/reset-password.tsx:63,jsx_text,yes,הסיסמה עודכנה. מעביר/ה לדף ההתחברות…
he-1893,/reset-password,src/routes/reset-password.tsx:68,jsx_text,yes,הקישור פג תוקף או אינו תקין. בקש/י קישור חדש מדף ההתחברות.
he-1894,/reset-password,src/routes/reset-password.tsx:71,jsx_text,yes,חזרה להתחברות
he-1895,/reset-password,src/routes/reset-password.tsx:84,string,yes,סיסמה חדשה
he-1896,/reset-password,src/routes/reset-password.tsx:96,string,yes,אישור סיסמה
he-1897,/reset-password,src/routes/reset-password.tsx:106,string,yes,מעדכן…
he-1898,/reset-password,src/routes/reset-password.tsx:106,string,yes,עדכן/י סיסמה
he-1899,/schedule,src/routes/schedule.tsx:9,string,yes,"הלו\""ז שלי — Haile Drive AI"
he-1900,/schedule,src/routes/schedule.tsx:14,string,yes,שיעור
he-1901,/schedule,src/routes/schedule.tsx:15,string,yes,מבחן
he-1902,/schedule,src/routes/schedule.tsx:16,string,yes,השלמה
he-1903,/schedule,src/routes/schedule.tsx:60,jsx_text,yes,לוח אישי
he-1904,/schedule,src/routes/schedule.tsx:61,jsx_text,yes,"הלו""ז שלי"
he-1905,/schedule,src/routes/schedule.tsx:64,jsx_text,yes,כיתה:
he-1906,/schedule,src/routes/schedule.tsx:70,jsx_text,yes,טוען…
he-1907,/schedule,src/routes/schedule.tsx:74,jsx_text,yes,אין אירועים מתוזמנים לכיתה שלך
he-1908,/schedule,src/routes/schedule.tsx:123,jsx_text,yes,📹 שיעור חי
he-1909,/schedule,src/routes/schedule.tsx:129,jsx_text,yes,כיתה:
he-1910,/schedule,src/routes/schedule.tsx:133,jsx_text,yes,שיעור:
he-1911,/schedule,src/routes/schedule.tsx:137,jsx_text,yes,מרצה:
he-1912,/schedule,src/routes/schedule.tsx:141,jsx_text,yes,תאריך:
he-1913,/schedule,src/routes/schedule.tsx:144,jsx_text,yes,שעה:
he-1914,/schedule,src/routes/schedule.tsx:149,jsx_text,yes,מיקום:
he-1915,/schedule,src/routes/schedule.tsx:161,jsx_text,yes,🎥 הצטרף לשיעור
he-1916,/schedule,src/routes/schedule.tsx:165,jsx_text,yes,פתח מבחן ←
he-1917,/teacher/attendance,src/routes/teacher.attendance.tsx:17,string,no,סימון נוכחות — Haile Drive AI
he-1918,/teacher/attendance,src/routes/teacher.attendance.tsx:22,string,no,נוכח
he-1919,/teacher/attendance,src/routes/teacher.attendance.tsx:23,string,no,איחור
he-1920,/teacher/attendance,src/routes/teacher.attendance.tsx:24,string,no,חסר
he-1921,/teacher/attendance,src/routes/teacher.attendance.tsx:25,string,no,השלמה
he-1922,/teacher/attendance,src/routes/teacher.attendance.tsx:82,string,no,הנוכחות נשמרה
he-1923,/teacher/attendance,src/routes/teacher.attendance.tsx:86,string,no,שמירה נכשלה
he-1924,/teacher/attendance,src/routes/teacher.attendance.tsx:94,string,no,סימון נוכחות
he-1925,/teacher/attendance,src/routes/teacher.attendance.tsx:104,jsx_text,no,אין כיתות משובצות
he-1926,/teacher/attendance,src/routes/teacher.attendance.tsx:117,jsx_text,no,תלמידים
he-1927,/teacher/attendance,src/routes/teacher.attendance.tsx:128,jsx_text,no,אין תלמידים משובצים לכיתה זו.
he-1928,/teacher/attendance,src/routes/teacher.attendance.tsx:128,jsx_text,no,שייך תלמידים
he-1929,/teacher/attendance,src/routes/teacher.attendance.tsx:171,string,no,שומר…
he-1930,/teacher/attendance,src/routes/teacher.attendance.tsx:171,string,no,שמור נוכחות
he-1931,/teacher,src/routes/teacher.tsx:9,string,no,מסך מרצה — Haile Drive AI
he-1932,/teacher,src/routes/teacher.tsx:14,string,no,ליד חדש
he-1933,/teacher,src/routes/teacher.tsx:14,string,no,נוצר קשר
he-1934,/teacher,src/routes/teacher.tsx:14,string,no,חסרים מסמכים
he-1935,/teacher,src/routes/teacher.tsx:15,string,no,ממתין
he-1936,/teacher,src/routes/teacher.tsx:15,string,no,שובץ
he-1937,/teacher,src/routes/teacher.tsx:15,string,no,פעיל
he-1938,/teacher,src/routes/teacher.tsx:16,string,no,סיים
he-1939,/teacher,src/routes/teacher.tsx:16,string,no,לא פעיל
he-1940,/teacher,src/routes/teacher.tsx:16,string,no,נכשל
he-1941,/teacher,src/routes/teacher.tsx:32,template,no,"שלום ${profile?.full_name ?? """"}"
he-1942,/teacher,src/routes/teacher.tsx:34,string,no,הכיתות שלי
he-1943,/teacher,src/routes/teacher.tsx:35,string,no,התלמידים שלי
he-1944,/teacher,src/routes/teacher.tsx:36,string,no,פעילים
he-1945,/teacher,src/routes/teacher.tsx:40,jsx_text,no,הכיתות שלי
he-1946,/teacher,src/routes/teacher.tsx:41,jsx_text,no,לא שובצת לכיתות עדיין.
